text,label
" We chose this function because we hypothesized it would allow the model to easily learn to attend by relative positions, since for any fixed offset k, P Epos+k can be represented as a linear function of P Epos",Attention Is All You Need
" We also experimented with using learned positional embeddings [9] instead, and found that the two versions produced nearly identical results (see Table 3 row (E))",Attention Is All You Need
 We chose the sinusoidal version because it may allow the model to extrapolate to sequence lengths longer than the ones encountered during training,Attention Is All You Need
" 4 Why Self-Attention In this section we compare various aspects of self-attention layers to the recurrent and convolu- tional layers commonly used for mapping one variable-length sequence of symbol representations (x1, ",Attention Is All You Need
,Attention Is All You Need
,Attention Is All You Need
", xn) to another sequence of equal length (z1, ",Attention Is All You Need
,Attention Is All You Need
,Attention Is All You Need
", zn), with xi, zi ∈ Rd, such as a hidden layer in a typical sequence transduction encoder or decoder",Attention Is All You Need
 Motivating our use of self-attention we consider three desiderata,Attention Is All You Need
 One is the total computational complexity per layer,Attention Is All You Need
" Another is the amount of computation that can be parallelized, as measured by the minimum number of sequential operations required",Attention Is All You Need
 The third is the path length between long-range dependencies in the network,Attention Is All You Need
 Learning long-range dependencies is a key challenge in many sequence transduction tasks,Attention Is All You Need
 One key factor affecting the ability to learn such dependencies is the length of the paths forward and backward signals have to traverse in the network,Attention Is All You Need
" The shorter these paths between any combination of positions in the input and output sequences, the easier it is to learn long-range dependencies [12]",Attention Is All You Need
 Hence we also compare the maximum path length between any two input and output positions in networks composed of the different layer types,Attention Is All You Need
" As noted in Table 1, a self-attention layer connects all positions with a constant number of sequentially executed operations, whereas a recurrent layer requires O(n) sequential operations",Attention Is All You Need
" In terms of computational complexity, self-attention layers are faster than recurrent layers when the sequence 6",Attention Is All You Need
"length n is smaller than the representation dimensionality d, which is most often the case with sentence representations used by state-of-the-art models in machine translations, such as word-piece [38] and byte-pair [31] representations",Attention Is All You Need
" To improve computational performance for tasks involving very long sequences, self-attention could be restricted to considering only a neighborhood of size r in the input sequence centered around the respective output position",Attention Is All You Need
 This would increase the maximum path length to O(n/r),Attention Is All You Need
 We plan to investigate this approach further in future work,Attention Is All You Need
 A single convolutional layer with kernel width k < ndoes not connect all pairs of input and output positions,Attention Is All You Need
" Doing so requires a stack of O(n/k) convolutional layers in the case of contiguous kernels, or O(logk(n)) in the case of dilated convolutions [ 18], increasing the length of the longest paths between any two positions in the network",Attention Is All You Need
" Convolutional layers are generally more expensive than recurrent layers, by a factor of k",Attention Is All You Need
" Separable convolutions [ 6], however, decrease the complexity considerably, to O(k · n · d + n · d2)",Attention Is All You Need
" Even with k = n, however, the complexity of a separable convolution is equal to the combination of a self-attention layer and a point-wise feed-forward layer, the approach we take in our model",Attention Is All You Need
" As side benefit, self-attention could yield more interpretable models",Attention Is All You Need
 We inspect attention distributions from our models and present and discuss examples in the appendix,Attention Is All You Need
" Not only do individual attention heads clearly learn to perform different tasks, many appear to exhibit behavior related to the syntactic and semantic structure of the sentences",Attention Is All You Need
 5 Training This section describes the training regime for our models,Attention Is All You Need
 5,Attention Is All You Need
1 Training Data and Batching We trained on the standard WMT 2014 English-German dataset consisting of about 4,Attention Is All You Need
5 million sentence pairs,Attention Is All You Need
" Sentences were encoded using byte-pair encoding [ 3], which has a shared source- target vocabulary of about 37000 tokens",Attention Is All You Need
" For English-French, we used the significantly larger WMT 2014 English-French dataset consisting of 36M sentences and split tokens into a 32000 word-piece vocabulary [38]",Attention Is All You Need
 Sentence pairs were batched together by approximate sequence length,Attention Is All You Need
 Each training batch contained a set of sentence pairs containing approximately 25000 source tokens and 25000 target tokens,Attention Is All You Need
 5,Attention Is All You Need
2 Hardware and Schedule We trained our models on one machine with 8 NVIDIA P100 GPUs,Attention Is All You Need
" For our base models using the hyperparameters described throughout the paper, each training step took about 0",Attention Is All You Need
4 seconds,Attention Is All You Need
" We trained the base models for a total of 100,000 steps or 12 hours",Attention Is All You Need
" For our big models,(described on the bottom line of table 3), step time was 1",Attention Is All You Need
